epoch,hidden_size,accuracy
0,608,0.8695
1,608,0.8941
2,608,0.9047
3,608,0.9108
4,608,0.9165
5,608,0.9227
6,608,0.9285
7,608,0.9316
8,608,0.9371
9,608,0.9326
10,608,0.9401
11,608,0.9363
12,608,0.9429
13,608,0.9449
14,608,0.9475
15,608,0.9522
16,608,0.9517
17,608,0.9481
18,608,0.9515
19,608,0.9556
20,608,0.9539
21,608,0.9524
22,608,0.9521
23,608,0.9558
24,608,0.9534
25,608,0.9565
26,608,
27,608,
28,608,
29,608,
